date,route_id,segment_id,segment_type,distance_km,day_of_week,is_weekend,is_holiday,hour_of_day,time_of_day_bin,weather_severity,current_speed,previous_segment_speed,travel_time_seconds
2026-05-05,R1,R1_S4,market,1.0,1,0,0,10.75,10:30-10:45,0,13.66,32.76,263.5
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,10.82,10:45-11:00,0,22.03,13.66,326.8
2026-05-05,R1,R1_S1,market,1.2,1,0,0,6.05,06:00-06:15,0,15.29,15.29,282.6
2026-05-05,R1,R1_S2,residential,2.5,1,0,0,6.13,06:00-06:15,0,21.92,15.29,410.6
2026-05-05,R1,R1_S3,highway,3.8,1,0,0,6.24,06:00-06:15,0,31.56,21.92,433.4
2026-05-05,R1,R1_S4,market,1.0,1,0,0,6.36,06:15-06:30,0,14.78,31.56,243.6
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,6.43,06:15-06:30,0,22.8,14.78,315.8
2026-05-05,R1,R1_S1,market,1.2,1,0,0,13.64,13:30-13:45,0,14.78,14.78,292.2
2026-05-05,R1,R1_S2,residential,2.5,1,0,0,13.72,13:30-13:45,0,19.47,14.78,462.1
2026-05-05,R1,R1_S3,highway,3.8,1,0,0,13.85,13:45-14:00,0,30.12,19.47,454.1
2026-05-05,R1,R1_S4,market,1.0,1,0,0,13.98,13:45-14:00,0,12.71,30.12,283.3
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,14.06,14:00-14:15,0,21.25,12.71,338.8
2026-05-05,R1,R1_S1,market,1.2,1,0,0,6.09,06:00-06:15,0,14.55,14.55,296.8
2026-05-05,R1,R1_S2,residential,2.5,1,0,0,6.17,06:00-06:15,0,21.79,14.55,413.0
2026-05-05,R1,R1_S3,highway,3.8,1,0,0,6.29,06:15-06:30,0,27.57,21.79,496.3
2026-05-05,R1,R1_S4,market,1.0,1,0,0,6.42,06:15-06:30,0,15.46,27.57,232.9
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,6.49,06:15-06:30,0,23.28,15.46,309.3
2026-05-05,R1,R1_S1,market,1.2,1,0,0,16.62,16:30-16:45,0,16.23,16.23,266.2
2026-05-05,R1,R1_S2,residential,2.5,1,0,0,16.69,16:30-16:45,0,24.04,16.23,374.3
2026-05-05,R1,R1_S3,highway,3.8,1,0,0,16.79,16:45-17:00,0,30.43,24.04,449.5
2026-05-05,R1,R1_S4,market,1.0,1,0,0,16.92,16:45-17:00,0,11.82,30.43,304.5
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,17.0,17:00-17:15,0,20.87,11.82,345.0
2026-05-05,R1,R1_S1,market,1.2,1,0,0,10.73,10:30-10:45,0,14.25,14.25,303.1
2026-05-05,R1,R1_S2,residential,2.5,1,0,0,10.81,10:45-11:00,0,23.54,14.25,382.3
2026-05-05,R1,R1_S3,highway,3.8,1,0,0,10.92,10:45-11:00,0,26.97,23.54,507.2
2026-05-05,R1,R1_S4,market,1.0,1,0,0,11.06,11:00-11:15,0,16.72,26.97,215.3
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,11.12,11:00-11:15,0,21.8,16.72,330.3
2026-05-05,R1,R1_S1,market,1.2,1,0,0,13.57,13:30-13:45,0,13.65,13.65,316.5
2026-05-05,R1,R1_S2,residential,2.5,1,0,0,13.66,13:30-13:45,0,23.43,13.65,384.2
2026-05-05,R1,R1_S3,highway,3.8,1,0,0,13.77,13:45-14:00,0,31.7,23.43,431.6
2026-05-05,R1,R1_S4,market,1.0,1,0,0,13.89,13:45-14:00,0,14.01,31.7,256.9
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,13.96,13:45-14:00,0,23.4,14.01,307.7
2026-05-05,R1,R1_S1,market,1.2,1,0,0,11.34,11:15-11:30,0,13.4,13.4,322.5
2026-05-05,R1,R1_S2,residential,2.5,1,0,0,11.43,11:15-11:30,0,22.52,13.4,399.6
2026-05-05,R1,R1_S3,highway,3.8,1,0,0,11.54,11:30-11:45,0,28.56,22.52,478.9
2026-05-05,R1,R1_S4,market,1.0,1,0,0,11.67,11:30-11:45,0,14.09,28.56,255.5
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,11.74,11:30-11:45,0,20.53,14.09,350.8
2026-05-05,R1,R1_S1,market,1.2,1,0,0,10.86,10:45-11:00,0,15.9,15.9,271.7
2026-05-05,R1,R1_S2,residential,2.5,1,0,0,10.93,10:45-11:00,0,21.09,15.9,426.8
2026-05-05,R1,R1_S3,highway,3.8,1,0,0,11.05,11:00-11:15,0,30.63,21.09,446.7
2026-05-05,R1,R1_S4,market,1.0,1,0,0,11.18,11:00-11:15,0,16.95,30.63,212.4
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,11.24,11:00-11:15,0,24.65,16.95,292.1
2026-05-05,R1,R1_S1,market,1.2,1,0,0,17.93,17:45-18:00,0,8.34,8.34,517.9
2026-05-05,R1,R1_S2,residential,2.5,1,0,0,18.08,18:00-18:15,0,14.36,8.34,627.0
2026-05-05,R1,R1_S3,highway,3.8,1,0,0,18.25,18:15-18:30,0,18.87,14.36,724.8
2026-05-05,R1,R1_S4,market,1.0,1,0,0,18.45,18:15-18:30,0,6.07,18.87,592.9
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,18.62,18:30-18:45,0,14.45,6.07,498.2
2026-05-05,R1,R1_S1,market,1.2,1,0,0,6.19,06:00-06:15,0,14.68,14.68,294.3
2026-05-05,R1,R1_S2,residential,2.5,1,0,0,6.28,06:15-06:30,0,21.14,14.68,425.8
2026-05-05,R1,R1_S3,highway,3.8,1,0,0,6.39,06:15-06:30,0,27.75,21.14,493.0
2026-05-05,R1,R1_S4,market,1.0,1,0,0,6.53,06:30-06:45,0,14.88,27.75,241.9
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,6.6,06:30-06:45,0,24.63,14.88,292.3
2026-05-05,R1,R1_S1,market,1.2,1,0,0,11.67,11:30-11:45,0,14.99,14.99,288.2
2026-05-05,R1,R1_S2,residential,2.5,1,0,0,11.75,11:45-12:00,0,20.68,14.99,435.1
2026-05-05,R1,R1_S3,highway,3.8,1,0,0,11.87,11:45-12:00,0,31.88,20.68,429.1
2026-05-05,R1,R1_S4,market,1.0,1,0,0,11.99,11:45-12:00,0,11.44,31.88,314.6
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,12.08,12:00-12:15,0,24.08,11.44,299.1
2026-05-05,R1,R1_S1,market,1.2,1,0,0,12.94,12:45-13:00,0,16.82,16.82,256.9
2026-05-05,R1,R1_S2,residential,2.5,1,0,0,13.01,13:00-13:15,0,20.03,16.82,449.4
2026-05-05,R1,R1_S3,highway,3.8,1,0,0,13.13,13:00-13:15,0,28.17,20.03,485.5
2026-05-05,R1,R1_S4,market,1.0,1,0,0,13.27,13:15-13:30,0,16.54,28.17,217.6
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,13.33,13:15-13:30,0,22.06,16.54,326.4
2026-05-05,R1,R1_S1,market,1.2,1,0,0,20.07,20:00-20:15,0,7.51,7.51,574.9
2026-05-05,R1,R1_S2,residential,2.5,1,0,0,20.23,20:00-20:15,0,14.73,7.51,611.1
2026-05-05,R1,R1_S3,highway,3.8,1,0,0,20.4,20:15-20:30,0,19.78,14.73,691.6
2026-05-05,R1,R1_S4,market,1.0,1,0,0,20.59,20:30-20:45,0,11.65,19.78,309.0
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,20.68,20:30-20:45,0,22.42,11.65,321.2
2026-05-05,R1,R1_S1,market,1.2,1,0,0,6.55,06:30-06:45,0,11.62,11.62,371.7
2026-05-05,R1,R1_S2,residential,2.5,1,0,0,6.66,06:30-06:45,0,20.69,11.62,435.0
2026-05-05,R1,R1_S3,highway,3.8,1,0,0,6.78,06:45-07:00,0,30.93,20.69,442.3
2026-05-05,R1,R1_S4,market,1.0,1,0,0,6.9,06:45-07:00,0,13.46,30.93,267.5
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,6.97,06:45-07:00,0,22.41,13.46,321.3
2026-05-05,R1,R1_S1,market,1.2,1,0,0,17.44,17:15-17:30,0,13.58,13.58,318.1
2026-05-05,R1,R1_S2,residential,2.5,1,0,0,17.53,17:30-17:45,0,14.81,13.58,607.6
2026-05-05,R1,R1_S3,highway,3.8,1,0,0,17.69,17:30-17:45,0,19.89,14.81,687.7
2026-05-05,R1,R1_S4,market,1.0,1,0,0,17.89,17:45-18:00,0,6.42,19.89,560.8
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,18.04,18:00-18:15,0,17.09,6.42,421.4
2026-05-05,R1,R1_S1,market,1.2,1,0,0,21.7,21:30-21:45,0,11.95,11.95,361.6
2026-05-05,R1,R1_S2,residential,2.5,1,0,0,21.81,21:45-22:00,0,22.32,11.95,403.1
2026-05-05,R1,R1_S3,highway,3.8,1,0,0,21.92,21:45-22:00,0,31.12,22.32,439.6
2026-05-05,R1,R1_S4,market,1.0,1,0,0,22.04,22:00-22:15,0,15.25,31.12,236.0
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,22.1,22:00-22:15,0,20.23,15.25,356.0
2026-05-05,R1,R1_S1,market,1.2,1,0,0,18.29,18:15-18:30,0,5.89,5.89,733.3
2026-05-05,R1,R1_S2,residential,2.5,1,0,0,18.49,18:15-18:30,0,14.66,5.89,613.9
2026-05-05,R1,R1_S3,highway,3.8,1,0,0,18.67,18:30-18:45,0,18.42,14.66,742.8
2026-05-05,R1,R1_S4,market,1.0,1,0,0,18.87,18:45-19:00,0,5.88,18.42,612.7
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,19.04,19:00-19:15,0,14.02,5.88,513.7
2026-05-05,R1,R1_S1,market,1.2,1,0,0,15.28,15:15-15:30,0,15.35,15.35,281.4
2026-05-05,R1,R1_S2,residential,2.5,1,0,0,15.36,15:15-15:30,0,23.06,15.35,390.2
2026-05-05,R1,R1_S3,highway,3.8,1,0,0,15.46,15:15-15:30,0,34.28,23.06,399.1
2026-05-05,R1,R1_S4,market,1.0,1,0,0,15.58,15:30-15:45,0,13.21,34.28,272.6
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,15.65,15:30-15:45,0,20.31,13.21,354.5
2026-05-05,R1,R1_S1,market,1.2,1,0,0,19.54,19:30-19:45,0,7.58,7.58,570.2
2026-05-05,R1,R1_S2,residential,2.5,1,0,0,19.7,19:30-19:45,0,19.38,7.58,464.4
2026-05-05,R1,R1_S3,highway,3.8,1,0,0,19.83,19:45-20:00,0,22.96,19.38,595.8
2026-05-05,R1,R1_S4,market,1.0,1,0,0,19.99,19:45-20:00,0,7.84,22.96,459.1
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,20.12,20:00-20:15,0,16.66,7.84,432.2
2026-05-05,R1,R1_S1,market,1.2,1,0,0,6.09,06:00-06:15,0,13.41,13.41,322.2
2026-05-05,R1,R1_S2,residential,2.5,1,0,0,6.18,06:00-06:15,0,23.22,13.41,387.6
2026-05-05,R1,R1_S3,highway,3.8,1,0,0,6.29,06:15-06:30,0,28.95,23.22,472.5
2026-05-05,R1,R1_S4,market,1.0,1,0,0,6.42,06:15-06:30,0,14.01,28.95,256.9
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,6.49,06:15-06:30,0,23.88,14.01,301.5
2026-05-05,R1,R1_S1,market,1.2,1,0,0,12.87,12:45-13:00,0,12.3,12.3,351.3
2026-05-05,R1,R1_S2,residential,2.5,1,0,0,12.97,12:45-13:00,0,24.02,12.3,374.7
2026-05-05,R1,R1_S3,highway,3.8,1,0,0,13.07,13:00-13:15,0,32.93,24.02,415.5
2026-05-05,R1,R1_S4,market,1.0,1,0,0,13.19,13:00-13:15,0,15.22,32.93,236.6
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,13.26,13:15-13:30,0,18.59,15.22,387.2
2026-05-05,R1,R1_S1,market,1.2,1,0,0,18.44,18:15-18:30,0,8.2,8.2,527.0
2026-05-05,R1,R1_S2,residential,2.5,1,0,0,18.59,18:30-18:45,0,18.62,8.2,483.4
2026-05-05,R1,R1_S3,highway,3.8,1,0,0,18.72,18:30-18:45,0,17.93,18.62,763.1
2026-05-05,R1,R1_S4,market,1.0,1,0,0,18.93,18:45-19:00,0,5.11,17.93,704.1
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,19.13,19:00-19:15,0,11.94,5.11,603.2
2026-05-05,R1,R1_S1,market,1.2,1,0,0,17.19,17:00-17:15,0,12.72,12.72,339.5
2026-05-05,R1,R1_S2,residential,2.5,1,0,0,17.28,17:15-17:30,0,20.71,12.72,434.5
2026-05-05,R1,R1_S3,highway,3.8,1,0,0,17.4,17:15-17:30,0,34.08,20.71,401.4
2026-05-05,R1,R1_S4,market,1.0,1,0,0,17.51,17:30-17:45,0,7.24,34.08,497.1
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,17.65,17:30-17:45,0,15.08,7.24,477.6
2026-05-05,R1,R1_S1,market,1.2,1,0,0,20.64,20:30-20:45,0,15.32,15.32,282.0
2026-05-05,R1,R1_S2,residential,2.5,1,0,0,20.72,20:30-20:45,0,20.28,15.32,443.9
2026-05-05,R1,R1_S3,highway,3.8,1,0,0,20.84,20:45-21:00,0,32.81,20.28,417.0
2026-05-05,R1,R1_S4,market,1.0,1,0,0,20.96,20:45-21:00,0,12.9,32.81,279.1
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,21.04,21:00-21:15,0,23.08,12.9,311.9
2026-05-05,R1,R1_S1,market,1.2,1,0,0,6.59,06:30-06:45,0,14.06,14.06,307.2
2026-05-05,R1,R1_S2,residential,2.5,1,0,0,6.68,06:30-06:45,0,21.31,14.06,422.3
2026-05-05,R1,R1_S3,highway,3.8,1,0,0,6.79,06:45-07:00,0,31.61,21.31,432.7
2026-05-05,R1,R1_S4,market,1.0,1,0,0,6.91,06:45-07:00,0,14.36,31.61,250.7
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,6.98,06:45-07:00,0,23.74,14.36,303.3
2026-05-05,R1,R1_S1,market,1.2,1,0,0,14.56,14:30-14:45,0,13.95,13.95,309.7
2026-05-05,R1,R1_S2,residential,2.5,1,0,0,14.65,14:30-14:45,0,20.01,13.95,449.7
2026-05-05,R1,R1_S3,highway,3.8,1,0,0,14.77,14:45-15:00,0,28.57,20.01,478.7
2026-05-05,R1,R1_S4,market,1.0,1,0,0,14.9,14:45-15:00,0,12.65,28.57,284.5
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,14.98,14:45-15:00,0,23.92,12.65,301.0
2026-05-05,R1,R1_S1,market,1.2,1,0,0,20.52,20:30-20:45,0,14.73,14.73,293.3
2026-05-05,R1,R1_S2,residential,2.5,1,0,0,20.6,20:30-20:45,0,20.45,14.73,440.0
2026-05-05,R1,R1_S3,highway,3.8,1,0,0,20.72,20:30-20:45,0,34.04,20.45,401.9
2026-05-05,R1,R1_S4,market,1.0,1,0,0,20.83,20:45-21:00,0,12.43,34.04,289.6
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,20.91,20:45-21:00,0,22.53,12.43,319.6
2026-05-05,R1,R1_S1,market,1.2,1,0,0,7.87,07:45-08:00,0,15.48,15.48,279.1
2026-05-05,R1,R1_S2,residential,2.5,1,0,0,7.95,07:45-08:00,0,22.7,15.48,396.5
2026-05-05,R1,R1_S3,highway,3.8,1,0,0,8.06,08:00-08:15,0,17.77,22.7,769.6
2026-05-05,R1,R1_S4,market,1.0,1,0,0,8.27,08:15-08:30,0,8.2,17.77,438.9
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,8.4,08:15-08:30,0,13.06,8.2,551.5
2026-05-05,R1,R1_S1,market,1.2,1,0,0,7.86,07:45-08:00,0,14.77,14.77,292.6
2026-05-05,R1,R1_S2,residential,2.5,1,0,0,7.94,07:45-08:00,0,24.0,14.77,374.9
2026-05-05,R1,R1_S3,highway,3.8,1,0,0,8.05,08:00-08:15,0,21.09,24.0,648.5
2026-05-05,R1,R1_S4,market,1.0,1,0,0,8.23,08:00-08:15,0,9.13,21.09,394.2
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,8.34,08:15-08:30,0,16.4,9.13,439.1
2026-05-05,R1,R1_S1,market,1.2,1,0,0,10.26,10:15-10:30,0,7.28,7.28,593.2
2026-05-05,R1,R1_S2,residential,2.5,1,0,0,10.43,10:15-10:30,0,16.97,7.28,530.2
2026-05-05,R1,R1_S3,highway,3.8,1,0,0,10.57,10:30-10:45,0,31.8,16.97,430.2
2026-05-05,R1,R1_S4,market,1.0,1,0,0,10.69,10:30-10:45,0,15.76,31.8,228.4
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,10.76,10:45-11:00,0,20.36,15.76,353.7
2026-05-05,R1,R1_S1,market,1.2,1,0,0,15.08,15:00-15:15,0,12.67,12.67,340.9
2026-05-05,R1,R1_S2,residential,2.5,1,0,0,15.18,15:00-15:15,0,20.41,12.67,441.0
2026-05-05,R1,R1_S3,highway,3.8,1,0,0,15.3,15:15-15:30,0,29.42,20.41,465.1
2026-05-05,R1,R1_S4,market,1.0,1,0,0,15.43,15:15-15:30,0,15.18,29.42,237.2
2026-05-05,R1,R1_S5,residential,2.0,1,0,0,15.49,15:15-15:30,0,25.01,15.18,287.9
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,18.95,18:45-19:00,0,16.52,16.52,435.8
2026-05-05,R2,R2_S2,market,1.5,1,0,0,19.08,19:00-19:15,0,7.32,16.52,738.0
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,19.28,19:15-19:30,0,21.42,7.32,705.9
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,15.27,15:15-15:30,0,21.15,21.15,340.5
2026-05-05,R2,R2_S2,market,1.5,1,0,0,15.36,15:15-15:30,0,13.02,21.15,414.7
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,15.48,15:15-15:30,0,31.54,13.02,479.4
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,15.68,15:30-15:45,0,22.0,22.0,327.2
2026-05-05,R2,R2_S2,market,1.5,1,0,0,15.77,15:45-16:00,0,13.3,22.0,406.0
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,15.88,15:45-16:00,0,35.15,13.3,430.2
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,21.86,21:45-22:00,0,23.21,23.21,310.2
2026-05-05,R2,R2_S2,market,1.5,1,0,0,21.95,21:45-22:00,0,12.72,23.21,424.6
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,22.07,22:00-22:15,0,29.58,12.72,511.2
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,11.46,11:15-11:30,0,22.45,22.45,320.7
2026-05-05,R2,R2_S2,market,1.5,1,0,0,11.55,11:30-11:45,0,14.2,22.45,380.2
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,11.65,11:30-11:45,0,33.09,14.2,457.0
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,18.18,18:00-18:15,0,15.14,15.14,475.5
2026-05-05,R2,R2_S2,market,1.5,1,0,0,18.31,18:15-18:30,0,8.7,15.14,621.0
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,18.48,18:15-18:30,0,19.37,8.7,780.5
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,16.11,16:00-16:15,0,23.32,23.32,308.7
2026-05-05,R2,R2_S2,market,1.5,1,0,0,16.19,16:00-16:15,0,12.74,23.32,423.7
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,16.31,16:15-16:30,0,32.54,12.74,464.7
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,18.71,18:30-18:45,0,14.89,14.89,483.7
2026-05-05,R2,R2_S2,market,1.5,1,0,0,18.84,18:45-19:00,0,7.3,14.89,740.0
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,19.05,19:00-19:15,0,22.24,7.3,679.8
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,12.66,12:30-12:45,0,26.05,26.05,276.4
2026-05-05,R2,R2_S2,market,1.5,1,0,0,12.73,12:30-12:45,0,13.16,26.05,410.3
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,12.85,12:45-13:00,0,31.74,13.16,476.4
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,12.37,12:15-12:30,0,22.4,22.4,321.5
2026-05-05,R2,R2_S2,market,1.5,1,0,0,12.46,12:15-12:30,0,10.95,22.4,493.4
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,12.6,12:30-12:45,0,32.11,10.95,470.9
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,21.63,21:30-21:45,0,21.7,21.7,331.8
2026-05-05,R2,R2_S2,market,1.5,1,0,0,21.72,21:30-21:45,0,16.66,21.7,324.2
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,21.81,21:45-22:00,0,31.56,16.66,479.2
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,6.28,06:15-06:30,0,24.94,24.94,288.7
2026-05-05,R2,R2_S2,market,1.5,1,0,0,6.36,06:15-06:30,0,17.27,24.94,312.7
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,6.44,06:15-06:30,0,33.58,17.27,450.3
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,21.7,21:30-21:45,0,22.03,22.03,326.9
2026-05-05,R2,R2_S2,market,1.5,1,0,0,21.79,21:45-22:00,0,13.13,22.03,411.4
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,21.9,21:45-22:00,0,29.14,13.13,518.9
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,17.99,17:45-18:00,0,16.41,16.41,438.8
2026-05-05,R2,R2_S2,market,1.5,1,0,0,18.11,18:00-18:15,0,5.43,16.41,993.8
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,18.38,18:15-18:30,0,20.96,5.43,721.4
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,13.9,13:45-14:00,0,22.58,22.58,318.9
2026-05-05,R2,R2_S2,market,1.5,1,0,0,13.99,13:45-14:00,0,14.11,22.58,382.6
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,14.1,14:00-14:15,0,31.1,14.11,486.2
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,9.15,09:00-09:15,0,16.51,16.51,436.0
2026-05-05,R2,R2_S2,market,1.5,1,0,0,9.27,09:15-09:30,0,9.39,16.51,574.9
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,9.43,09:15-09:30,0,21.73,9.39,695.9
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,11.79,11:45-12:00,0,20.24,20.24,355.8
2026-05-05,R2,R2_S2,market,1.5,1,0,0,11.89,11:45-12:00,0,13.74,20.24,393.0
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,12.0,12:00-12:15,0,32.48,13.74,465.6
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,7.64,07:30-07:45,0,19.92,19.92,361.4
2026-05-05,R2,R2_S2,market,1.5,1,0,0,7.74,07:30-07:45,0,13.05,19.92,413.7
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,7.86,07:45-08:00,0,30.51,13.05,495.6
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,13.1,13:00-13:15,0,22.0,22.0,327.3
2026-05-05,R2,R2_S2,market,1.5,1,0,0,13.19,13:00-13:15,0,13.07,22.0,413.1
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,13.31,13:15-13:30,0,34.24,13.07,441.6
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,11.0,10:45-11:00,0,22.75,22.75,316.5
2026-05-05,R2,R2_S2,market,1.5,1,0,0,11.09,11:00-11:15,0,15.11,22.75,357.3
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,11.19,11:00-11:15,0,36.3,15.11,416.6
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,9.67,09:30-09:45,0,16.35,16.35,440.4
2026-05-05,R2,R2_S2,market,1.5,1,0,0,9.79,09:45-10:00,0,8.81,16.35,612.8
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,9.96,09:45-10:00,0,22.77,8.81,664.0
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,9.92,09:45-10:00,0,13.91,13.91,517.7
2026-05-05,R2,R2_S2,market,1.5,1,0,0,10.06,10:00-10:15,0,6.56,13.91,823.2
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,10.29,10:15-10:30,0,21.53,6.56,702.2
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,17.08,17:00-17:15,0,22.75,22.75,316.4
2026-05-05,R2,R2_S2,market,1.5,1,0,0,17.16,17:00-17:15,0,11.74,22.75,460.0
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,17.29,17:15-17:30,0,33.14,11.74,456.2
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,6.97,06:45-07:00,0,20.58,20.58,349.8
2026-05-05,R2,R2_S2,market,1.5,1,0,0,7.07,07:00-07:15,0,13.41,20.58,402.8
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,7.18,07:00-07:15,0,31.12,13.41,485.9
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,6.66,06:30-06:45,0,22.87,22.87,314.8
2026-05-05,R2,R2_S2,market,1.5,1,0,0,6.75,06:30-06:45,0,14.56,22.87,370.9
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,6.85,06:45-07:00,0,32.81,14.56,460.8
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,16.57,16:30-16:45,0,22.09,22.09,326.0
2026-05-05,R2,R2_S2,market,1.5,1,0,0,16.66,16:30-16:45,0,12.49,22.09,432.4
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,16.78,16:45-17:00,0,31.25,12.49,483.9
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,8.45,08:15-08:30,0,17.89,17.89,402.4
2026-05-05,R2,R2_S2,market,1.5,1,0,0,8.56,08:30-08:45,0,6.37,17.89,848.2
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,8.79,08:45-09:00,0,20.7,6.37,730.4
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,19.91,19:45-20:00,0,15.71,15.71,458.4
2026-05-05,R2,R2_S2,market,1.5,1,0,0,20.04,20:00-20:15,0,7.36,15.71,733.7
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,20.24,20:00-20:15,0,18.01,7.36,839.4
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,6.71,06:30-06:45,0,22.24,22.24,323.8
2026-05-05,R2,R2_S2,market,1.5,1,0,0,6.8,06:45-07:00,0,16.05,22.24,336.4
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,6.89,06:45-07:00,0,35.48,16.05,426.2
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,11.47,11:15-11:30,0,22.31,22.31,322.8
2026-05-05,R2,R2_S2,market,1.5,1,0,0,11.56,11:30-11:45,0,13.86,22.31,389.5
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,11.66,11:30-11:45,0,35.37,13.86,427.5
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,16.21,16:00-16:15,0,21.94,21.94,328.2
2026-05-05,R2,R2_S2,market,1.5,1,0,0,16.3,16:15-16:30,0,14.8,21.94,364.9
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,16.4,16:15-16:30,0,33.79,14.8,447.5
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,20.44,20:15-20:30,0,15.09,15.09,477.1
2026-05-05,R2,R2_S2,market,1.5,1,0,0,20.57,20:30-20:45,0,14.03,15.09,384.9
2026-05-05,R2,R2_S3,highway,4.2,1,0,0,20.68,20:30-20:45,0,32.42,14.03,466.4
2026-05-05,R2,R2_S1,residential,2.0,1,0,0,11.51,11:30-11:45,0,20.36,20.36,353.6
